airline,review_score,review_date,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,has_layover,pos_neu_neg_review,recommended
United Airlines,1.0,2015-06-13,Business,Economy Class,Norfolk to Jacksonville via Washington,2015-06-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
United Airlines,10.0,2015-06-12,Solo Leisure,Economy Class,Chicago to Tampa,2015-05-01,5.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2019-05-04,Couple Leisure,Economy Class,Boston to West Palm Beach,2019-04-01,2.0,1.0,3.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-04-27,Solo Leisure,Economy Class,New York to Boston,2019-04-01,2.0,2.0,3.0,2.0,1.0,2.0,False,neg,False
Jetblue Airways,1.0,2019-04-27,Couple Leisure,Economy Class,Aruba to New York,2019-03-01,1.0,2.0,1.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2019-04-26,Family Leisure,Economy Class,Hartford to Fort Myers,2019-04-01,4.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2019-04-22,Family Leisure,Economy Class,New York to Memphis,2018-09-01,1.0,1.0,5.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-04-22,Family Leisure,Business Class,Fort Lauderdale to Nashville,2019-04-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2019-04-22,Business,Economy Class,New York to Fort Lauderdale,2019-04-01,3.0,4.0,4.0,1.0,2.0,3.0,False,neg,False
Jetblue Airways,1.0,2019-04-22,Family Leisure,Economy Class,Puerto Plata to Boston,2019-04-01,3.0,2.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2019-04-21,Business,Economy Class,Boston to Fort Lauderdale,2019-04-01,3.0,5.0,2.0,1.0,3.0,4.0,False,neg,False
Jetblue Airways,1.0,2019-04-18,Business,First Class,Ft Myers to New York JFK,2019-04-01,2.0,2.0,2.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2019-04-17,Couple Leisure,Economy Class,Washington to Fort Lauderdale,2019-04-01,5.0,5.0,4.0,4.0,5.0,5.0,False,pos,True
Jetblue Airways,3.0,2019-04-16,Couple Leisure,Economy Class,Fort Lauderdale to Newark,2019-04-01,1.0,4.0,4.0,5.0,3.0,3.0,False,neg,False
Jetblue Airways,1.0,2019-03-28,Solo Leisure,Economy Class,Port of Spain to New York JFK,2019-03-01,1.0,3.0,1.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2019-03-24,Family Leisure,Economy Class,Salt Lake City to new York JFK,2019-03-01,1.0,2.0,2.0,2.0,2.0,3.0,False,neg,False
Jetblue Airways,1.0,2019-03-20,Solo Leisure,Economy Class,Fort Lauderdale to Newark,2019-03-01,2.0,2.0,2.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-03-09,Family Leisure,Economy Class,New York to Santiago,2019-03-01,2.0,4.0,1.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-03-09,Couple Leisure,Economy Class,Punta Cana to Fort Lauderdale,2019-03-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2019-03-06,Solo Leisure,Economy Class,Westchester to Fort Lauderdale,2019-03-01,3.0,1.0,3.0,3.0,3.0,3.0,False,neg,False
Jetblue Airways,1.0,2019-03-03,Business,Economy Class,Boston to Ft Myers,2019-03-01,3.0,3.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-03-02,Business,Economy Class,Baltimore to Boston,2019-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2019-03-01,Business,Economy Class,Boston to Ft Myers,2019-03-01,3.0,4.0,3.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-02-25,Solo Leisure,Economy Class,Syracuse to San Francisco,2019-02-01,1.0,5.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2019-02-25,Family Leisure,Economy Class,Orlando to Atlanta,2019-02-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2019-02-21,Solo Leisure,Economy Class,New York to Santo Domingo,2019-02-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2019-02-20,Family Leisure,Economy Class,Orlando to Baltimore,2019-02-01,5.0,4.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2019-02-19,Family Leisure,Economy Class,San Jose to Boston,2019-02-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2019-02-10,Couple Leisure,Economy Class,Salt Lake City to Nassau via Boston,2019-02-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,9.0,2019-01-25,Solo Leisure,Economy Class,New York JFK to Seattle,2019-01-01,5.0,5.0,4.0,5.0,3.0,5.0,False,pos,True
Jetblue Airways,10.0,2019-01-24,Solo Leisure,Economy Class,New York to Syracuse,2019-01-01,5.0,5.0,5.0,4.0,5.0,5.0,False,pos,True
Jetblue Airways,4.0,2019-01-23,Solo Leisure,Economy Class,Syracuse to Bridgetown via New York,2019-01-01,4.0,4.0,3.0,4.0,1.0,3.0,True,neg,False
Jetblue Airways,5.0,2019-01-12,Solo Leisure,Economy Class,Fort Lauderdale to Richmond,2019-01-01,2.0,4.0,3.0,1.0,4.0,3.0,False,neu,False
Jetblue Airways,1.0,2018-12-29,Family Leisure,Economy Class,Chicago to Fort Lauderdale,2018-12-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,5.0,2018-12-20,Couple Leisure,Economy Class,Havana to Atlanta via Ft Lauderdale,2018-12-01,3.0,4.0,3.0,2.0,3.0,2.0,True,neu,False
Jetblue Airways,1.0,2018-12-17,Business,Economy Class,San Diego to Boston,2018-12-01,4.0,1.0,4.0,4.0,4.0,3.0,False,neg,False
Jetblue Airways,10.0,2018-12-14,Family Leisure,Economy Class,SLC to LGB,2018-11-01,4.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,10.0,2018-12-04,Solo Leisure,Economy Class,Ft Lauderdale to Richmond,2018-12-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,5.0,2018-12-01,Business,Economy Class,Ft Lauderdale to Newark,2018-11-01,4.0,2.0,4.0,5.0,4.0,4.0,False,neu,False
Jetblue Airways,2.0,2018-11-26,Business,Economy Class,New York JFK to Saint Martin,2018-11-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2018-11-23,Couple Leisure,Premium Economy,Boston to Tampa,2018-11-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,9.0,2018-11-20,Couple Leisure,Economy Class,Boston to San Francisco,2018-11-01,5.0,5.0,5.0,4.0,4.0,5.0,False,pos,True
Jetblue Airways,1.0,2018-11-12,Business,Economy Class,New York JFK to Turks and Caicos,2018-11-01,3.0,1.0,3.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-11-11,Family Leisure,Economy Class,New York JFK to Montego Bay,2018-11-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-11-10,Family Leisure,Economy Class,Rhode Island to Orlando,2018-11-01,3.0,3.0,1.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,8.0,2018-11-02,Solo Leisure,Economy Class,Boston to Fort Lauderdale,2018-10-01,4.0,5.0,4.0,4.0,4.0,5.0,False,pos,True
Jetblue Airways,1.0,2018-10-29,Couple Leisure,Economy Class,New York JFK to Burlington,2018-10-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2018-10-25,Solo Leisure,Premium Economy,Boston to Newark,2018-07-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,9.0,2018-10-25,Solo Leisure,Economy Class,Boston to Jacksonville,2018-10-01,5.0,5.0,5.0,3.0,5.0,5.0,False,pos,True
Jetblue Airways,3.0,2018-10-20,Solo Leisure,Economy Class,Salt Lake City to Raleigh-Durham via New York,2018-10-01,4.0,4.0,5.0,4.0,1.0,3.0,True,neg,False
Jetblue Airways,5.0,2018-10-17,Solo Leisure,Economy Class,Santiago de los Caballeros to New York,2018-10-01,5.0,5.0,5.0,5.0,3.0,5.0,False,neu,False
Jetblue Airways,1.0,2018-10-16,Family Leisure,Economy Class,Nassau to New York JFK,2018-10-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2018-10-14,Family Leisure,Economy Class,Jacksonville to Boston,2018-10-01,4.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2018-10-13,Solo Leisure,Economy Class,Salt Lake City to Boston,2018-10-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2018-10-01,Solo Leisure,Economy Class,Santo Domingo to Fort-Lauderdale,2018-09-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,8.0,2018-09-29,Couple Leisure,Economy Class,Charleston to Boston,2018-09-01,3.0,3.0,3.0,3.0,5.0,3.0,False,pos,True
Jetblue Airways,10.0,2018-09-27,Family Leisure,Economy Class,Boston to Aruba,2018-09-01,4.0,5.0,5.0,5.0,4.0,4.0,False,pos,True
Jetblue Airways,10.0,2018-09-21,Family Leisure,Economy Class,Boston to Detroit,2018-09-01,5.0,5.0,5.0,4.0,5.0,5.0,False,pos,True
Jetblue Airways,9.0,2018-09-12,Family Leisure,Economy Class,San Francisco to Boston,2018-08-01,4.0,4.0,4.0,5.0,1.0,4.0,False,pos,True
Jetblue Airways,9.0,2018-09-06,Business,Economy Class,New York JFK to Portland,2018-09-01,5.0,5.0,5.0,3.0,4.0,5.0,False,pos,True
Jetblue Airways,1.0,2018-09-03,Couple Leisure,Economy Class,New York JFK to Boston,2018-09-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-28,Family Leisure,Economy Class,New York to Sarasota,2018-07-01,3.0,1.0,1.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-27,Solo Leisure,Economy Class,Fort Lauderdale to New York JFK,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-25,Family Leisure,Economy Class,Houston to Boston,2018-07-01,3.0,2.0,2.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2018-07-21,Family Leisure,Economy Class,Punta Cana to Boston,2018-07-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2018-07-19,Solo Leisure,Economy Class,Atlanta to Boston,2018-07-01,3.0,2.0,1.0,1.0,1.0,2.0,False,neg,False
Jetblue Airways,1.0,2018-07-19,Solo Leisure,Economy Class,Atlanta to Boston,2018-07-01,3.0,3.0,4.0,5.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-18,Solo Leisure,Business Class,Richmond to Tampa,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,7.0,2018-07-17,Couple Leisure,Economy Class,New York to Los Angeles,2018-07-01,5.0,5.0,1.0,5.0,3.0,4.0,False,pos,True
Jetblue Airways,1.0,2018-07-16,Solo Leisure,Economy Class,Charlotte to New York,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-15,Family Leisure,Economy Class,Fort Lauderdale to Los Angeles,2018-07-01,3.0,2.0,2.0,5.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2018-07-13,Couple Leisure,Economy Class,Aruba to Boston,2018-07-01,1.0,2.0,1.0,1.0,3.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-07-10,Business,Economy Class,Orlando to San Juan,2018-07-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,7.0,2018-07-10,Solo Leisure,Economy Class,Westchester to Tampa,2018-06-01,4.0,2.0,3.0,3.0,3.0,4.0,False,pos,True
Jetblue Airways,10.0,2018-07-09,Family Leisure,Economy Class,Denver to Boaton,2018-06-01,5.0,5.0,5.0,5.0,4.0,5.0,False,pos,True
Jetblue Airways,10.0,2018-07-07,Couple Leisure,Economy Class,Boston to West Palm Beach,2018-07-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,9.0,2018-07-06,Family Leisure,Economy Class,New York to Barbados,2018-06-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,2.0,2018-07-01,Family Leisure,Economy Class,Newark to Boston,2018-06-01,2.0,2.0,1.0,1.0,2.0,2.0,False,neg,False
Jetblue Airways,2.0,2018-06-30,Family Leisure,Economy Class,New York to West Palm Beach,2018-04-01,2.0,4.0,2.0,2.0,2.0,2.0,False,neg,False
Jetblue Airways,1.0,2018-06-29,Family Leisure,Economy Class,Newark to Orlando,2018-06-01,2.0,3.0,1.0,3.0,1.0,3.0,False,neg,False
Jetblue Airways,2.0,2018-06-26,Couple Leisure,Economy Class,Boston to Atlanta,2018-06-01,1.0,5.0,3.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2018-06-25,Solo Leisure,Economy Class,Sacramento to New York JFK,2018-06-01,2.0,2.0,2.0,1.0,1.0,3.0,False,neg,False
Jetblue Airways,3.0,2018-06-21,Solo Leisure,Economy Class,Portland to New York JFK,2018-06-01,3.0,3.0,2.0,1.0,3.0,2.0,False,neg,False
Jetblue Airways,10.0,2018-06-20,Couple Leisure,Business Class,New York to Las Vegas,2018-06-01,5.0,5.0,5.0,5.0,5.0,4.0,False,pos,True
Jetblue Airways,3.0,2018-06-16,Solo Leisure,Economy Class,Fort Lauderdale to Newark,2018-06-01,4.0,1.0,4.0,3.0,1.0,2.0,False,neg,False
Jetblue Airways,2.0,2018-06-11,Solo Leisure,Economy Class,Boston to Fort Laudardale,2018-06-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-06-10,Solo Leisure,Economy Class,Washington DC to Jacksonville,2018-06-01,1.0,2.0,2.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-06-06,Family Leisure,Economy Class,Atlanta to Boston,2018-06-01,3.0,4.0,4.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2018-05-28,Couple Leisure,Economy Class,Orlando to Washington,2018-05-01,1.0,2.0,2.0,3.0,2.0,2.0,False,neg,False
Jetblue Airways,5.0,2018-05-22,Solo Leisure,Economy Class,Washington to Boston,2018-04-01,3.0,1.0,1.0,1.0,1.0,3.0,False,neu,True
Jetblue Airways,6.0,2018-05-21,Couple Leisure,Economy Class,Fort Lauderdale to Salt Lake City,2018-05-01,5.0,2.0,3.0,3.0,5.0,5.0,False,neu,False
Jetblue Airways,1.0,2018-05-15,Solo Leisure,Economy Class,Aruba to Detroit via Ft Lauderdale,2018-05-01,2.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,2.0,2018-05-08,Solo Leisure,Economy Class,Ft Lauderdale to Quito,2018-01-01,1.0,5.0,2.0,1.0,1.0,3.0,False,neg,False
Jetblue Airways,4.0,2018-05-07,Solo Leisure,First Class,Port of Spain to New York,2018-05-01,5.0,1.0,3.0,3.0,5.0,3.0,False,neg,True
Jetblue Airways,1.0,2018-05-06,Solo Leisure,Economy Class,Denver to Boston,2018-04-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2018-05-04,Family Leisure,Economy Class,Houston to New York JFK,2018-05-01,5.0,5.0,5.0,4.0,5.0,4.0,False,pos,True
Jetblue Airways,1.0,2018-04-28,Business,Economy Class,San Francisco to Jacksonville via New York JFK,2018-04-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,1.0,2018-04-24,Solo Leisure,Economy Class,Detroit to Fort Lauderdale,2018-04-01,3.0,2.0,2.0,2.0,1.0,2.0,False,neg,False
Jetblue Airways,9.0,2018-04-17,Family Leisure,Economy Class,New York JFK to Orlando,2018-03-01,5.0,5.0,5.0,3.0,4.0,5.0,False,pos,True
Jetblue Airways,2.0,2018-04-15,Couple Leisure,Economy Class,Detroit to Fort Lauderdale,2018-04-01,4.0,4.0,4.0,3.0,1.0,3.0,False,neg,False
Jetblue Airways,10.0,2018-04-13,Couple Leisure,Economy Class,Washington DC to Fort Lauderdale,2018-04-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,4.0,2018-04-10,Couple Leisure,Economy Class,Detroit to Boston,2018-04-01,2.0,4.0,4.0,1.0,3.0,2.0,False,neg,False
Jetblue Airways,3.0,2018-04-08,Family Leisure,Economy Class,Newark to Tampa,2018-04-01,3.0,1.0,3.0,3.0,1.0,3.0,False,neg,False
Jetblue Airways,2.0,2018-04-08,Business,Economy Class,Charleston to Boston,2018-04-01,2.0,1.0,1.0,3.0,2.0,2.0,False,neg,False
Jetblue Airways,5.0,2018-04-04,Solo Leisure,Economy Class,Chicago to Boston,2018-03-01,5.0,1.0,1.0,4.0,4.0,5.0,False,neu,True
Jetblue Airways,9.0,2018-04-03,Couple Leisure,Economy Class,Ft. Lauderdale to Boston,2018-03-01,3.0,5.0,4.0,3.0,2.0,4.0,False,pos,True
Jetblue Airways,1.0,2018-04-01,Family Leisure,Economy Class,Philadelphia to Fort Lauderdale,2018-03-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,5.0,2018-03-30,Family Leisure,Economy Class,Providenciales to Washington via Fort Lauderdale,2018-03-01,5.0,3.0,5.0,3.0,3.0,2.0,True,neu,False
Jetblue Airways,1.0,2018-03-23,Solo Leisure,Economy Class,Boston to Houston,2018-03-01,2.0,2.0,2.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,4.0,2018-03-22,Solo Leisure,Premium Economy,Fort Lauderdale to Barbados,2018-03-01,2.0,3.0,2.0,1.0,3.0,3.0,False,neg,False
Jetblue Airways,8.0,2018-02-21,Solo Leisure,Economy Class,"Newark, NJ to Boston, MA",2018-02-01,4.0,5.0,4.0,2.0,5.0,5.0,False,pos,True
Jetblue Airways,2.0,2018-02-07,Solo Leisure,Economy Class,Fort Lauderdale to Baltimore Washington,2018-02-01,1.0,1.0,3.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-01-28,Couple Leisure,Economy Class,"West Palm Beach to Westchester County, New York",2018-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-01-16,Couple Leisure,Economy Class,Fort Lauderdale to Raleigh Durham,2018-01-01,2.0,2.0,2.0,1.0,1.0,2.0,False,neg,False
Jetblue Airways,1.0,2018-01-15,Couple Leisure,Economy Class,Ft Lauderdale to Nassau,2018-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2018-01-10,Couple Leisure,Economy Class,Santo Domingo to Newark,2018-01-01,1.0,3.0,1.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2018-01-07,Solo Leisure,Economy Class,New York to Puerto Plata,2017-11-01,1.0,2.0,1.0,3.0,1.0,1.0,False,neg,False
Jetblue Airways,4.0,2017-12-18,Solo Leisure,Economy Class,New York to Mexico City via Orlando,2017-12-01,4.0,5.0,4.0,4.0,3.0,2.0,True,neg,False
Jetblue Airways,1.0,2017-12-12,Family Leisure,Economy Class,San Francisco to New York,2017-12-01,1.0,1.0,1.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,4.0,2017-11-28,Solo Leisure,Economy Class,Las Vegas to Long Beach,2017-11-01,3.0,3.0,3.0,3.0,3.0,3.0,False,neg,False
Jetblue Airways,10.0,2017-11-26,Solo Leisure,Economy Class,Philadelphia to Fort Lauderdale,2017-11-01,5.0,5.0,5.0,4.0,5.0,5.0,False,pos,True
Jetblue Airways,8.0,2017-11-22,Solo Leisure,Economy Class,Sacramento to Long Beach,2017-11-01,5.0,4.0,3.0,5.0,4.0,5.0,False,pos,True
Jetblue Airways,10.0,2017-10-30,Family Leisure,Economy Class,New York JFK to Montego Bay,2017-10-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-10-12,Couple Leisure,Economy Class,Orlando to Los Angeles,2017-10-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,9.0,2017-10-11,Solo Leisure,Business Class,New York to San Francisco,2017-10-01,5.0,4.0,4.0,5.0,3.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-10-09,Couple Leisure,Economy Class,San Francisco to New York JFK,2017-10-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2017-09-29,Couple Leisure,Economy Class,Raleigh/Durham to Bridgetown via New York JFK,2017-09-01,3.0,3.0,2.0,2.0,1.0,1.0,True,neg,False
Jetblue Airways,1.0,2017-09-24,Solo Leisure,Economy Class,New York to Los Angeles,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,8.0,2017-09-22,Family Leisure,Economy Class,New York to San Diego,2017-09-01,3.0,5.0,5.0,4.0,5.0,4.0,False,pos,True
Jetblue Airways,10.0,2017-09-17,Family Leisure,Economy Class,Ft. Lauderdale to Nassau,2017-09-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,2.0,2017-09-08,Couple Leisure,Economy Class,New York JFK to Antigua,2017-09-01,4.0,3.0,2.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2017-09-07,Solo Leisure,Economy Class,New York JFK to Denver,2017-09-01,3.0,1.0,2.0,2.0,3.0,3.0,False,neg,False
Jetblue Airways,2.0,2017-09-02,Solo Leisure,Economy Class,Detroit to Fort Lauderdale,2017-09-01,3.0,3.0,3.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,3.0,2017-07-25,Business,Economy Class,Fort Lauderdale to Medellin,2017-07-01,2.0,3.0,2.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,1.0,2017-07-20,Solo Leisure,Economy Class,Washington to Boston,2017-07-01,3.0,3.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2017-07-09,Family Leisure,Economy Class,Long Beach to Austin,2017-07-01,3.0,3.0,2.0,3.0,2.0,3.0,False,neg,False
Jetblue Airways,1.0,2017-07-06,Solo Leisure,Economy Class,New York to Buffalo via Boston,2017-06-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,1.0,2017-06-30,Family Leisure,Economy Class,Chicago O'Hare to Vermont via JFK,2017-06-01,1.0,3.0,3.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,2.0,2017-06-30,Business,Economy Class,Fort Lauderdale to Detroit,2017-06-01,3.0,3.0,3.0,3.0,1.0,2.0,False,neg,False
Jetblue Airways,1.0,2017-06-29,Couple Leisure,Economy Class,Burlington to Seattle via JFK,2017-06-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Jetblue Airways,9.0,2017-06-24,Solo Leisure,Economy Class,Boston to Philadelphia,2017-06-01,4.0,4.0,4.0,4.0,4.0,4.0,False,pos,True
Jetblue Airways,1.0,2017-06-23,Family Leisure,Economy Class,Boston to Fort Myers,2017-06-01,2.0,4.0,2.0,3.0,2.0,1.0,False,neg,False
Jetblue Airways,1.0,2017-06-15,Couple Leisure,Economy Class,Fort Lauderdale to Las Vegas,2017-06-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2017-06-04,Business,Business Class,Santo Domingo to New York JFK,2017-06-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-05-30,Couple Leisure,Economy Class,New York to Jacksonville,2017-05-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Jetblue Airways,2.0,2017-05-29,Solo Leisure,Economy Class,Charlotte to Boston,2017-05-01,3.0,4.0,4.0,5.0,1.0,4.0,False,neg,False
Jetblue Airways,1.0,2017-05-27,Solo Leisure,Economy Class,Austin to Syracuse via New York JFK,2017-05-01,3.0,2.0,3.0,3.0,2.0,1.0,True,neg,False
Jetblue Airways,3.0,2017-05-25,Solo Leisure,Economy Class,New York JFK to Washington,2017-05-01,3.0,3.0,2.0,2.0,2.0,1.0,False,neg,False
Jetblue Airways,10.0,2017-05-23,Solo Leisure,Economy Class,Los Angeles to New York,2017-05-01,5.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-05-23,Business,Economy Class,Orlando to Cancun,2017-05-01,1.0,2.0,2.0,2.0,1.0,1.0,False,neg,False
Jetblue Airways,10.0,2017-05-23,Couple Leisure,Economy Class,Tampa to Hartford,2017-05-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,10.0,2017-05-20,Solo Leisure,Premium Economy,New York JFK to Los Angeles,2017-05-01,5.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,10.0,2017-05-16,Couple Leisure,Economy Class,Fort Lauderdale to San Jose,2017-05-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-05-09,Family Leisure,Premium Economy,Orlando to Los Angeles,2017-05-01,4.0,1.0,1.0,1.0,3.0,1.0,False,neg,False
Jetblue Airways,10.0,2017-05-06,Solo Leisure,Economy Class,Detroit to Ft Lauderdale,2017-05-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,3.0,2017-05-03,Family Leisure,Economy Class,New York to Fort Lauderdale,2017-05-01,1.0,3.0,3.0,2.0,2.0,2.0,False,neg,False
Jetblue Airways,10.0,2017-05-03,Family Leisure,Economy Class,Philadelphia to Fort Lauderdale,2017-04-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,10.0,2017-05-01,Couple Leisure,Economy Class,Las Vegas to New York,2017-04-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,10.0,2017-05-01,Solo Leisure,Economy Class,Boston to New York JFK,2017-04-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,1.0,2017-04-10,Family Leisure,First Class,New York JFK to Los Angeles,2017-04-01,5.0,5.0,5.0,5.0,1.0,5.0,False,neg,True
Jetblue Airways,10.0,2017-03-21,Couple Leisure,Economy Class,Austin to New York,2017-03-01,5.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Jetblue Airways,8.0,2017-02-17,Solo Leisure,Economy Class,West Palm Beach to New York JFK,2017-01-01,5.0,4.0,2.0,5.0,4.0,4.0,False,pos,True
Jetblue Airways,8.0,2017-02-17,Solo Leisure,Economy Class,Orlando to New York-JFK,2016-10-01,5.0,5.0,5.0,4.0,5.0,5.0,False,pos,True
Jetblue Airways,3.0,2017-02-12,Couple Leisure,Economy Class,Los Angeles to New York,2017-02-01,3.0,3.0,3.0,3.0,1.0,2.0,False,neg,False
Jetblue Airways,3.0,2017-02-12,Family Leisure,Economy Class,BWI to MCO,2017-02-01,3.0,3.0,3.0,1.0,2.0,1.0,False,neg,False
